106.27,74.35,3.58,8.31,6.89,13.25,1.35,0.10,0.10,0.10
23.90,90.37,2.24,7.03,4.93,11.96,1.35,0.10,0.10,0.60
15.94,102.79,1.85,6.68,4.29,11.60,1.35,0.10,0.10,1.10
12.75,113.33,1.57,6.41,3.90,11.40,1.35,0.10,0.10,1.60
10.77,8.43,2.32,6.88,6.05,11.85,1.35,0.60,0.10,0.10
5.18,16.57,1.10,5.87,3.37,10.85,1.35,0.60,0.10,0.60
4.51,22.25,0.85,5.72,2.77,10.66,1.35,0.60,0.10,1.10
4.22,26.98,0.69,5.60,2.45,10.57,1.35,0.60,0.10,1.60
4.65,8.76,0.91,2.87,3.28,4.88,1.35,0.60,0.60,1.10
4.30,10.68,0.73,2.73,2.77,4.76,1.35,0.60,0.60,1.60
3.80,3.04,1.33,5.84,6.25,10.77,1.35,1.10,0.10,0.10
3.26,8.72,0.46,5.45,2.90,10.40,1.35,1.10,0.10,0.60
3.19,12.72,0.38,5.39,2.32,10.34,1.35,1.10,0.10,1.10
3.16,16.10,0.28,5.35,2.06,10.31,1.35,1.10,0.10,1.60
3.21,4.96,0.42,2.49,2.74,4.54,1.35,1.10,0.60,1.10
3.17,6.35,0.30,2.46,2.28,4.48,1.35,1.10,0.60,1.60
3.18,4.48,0.33,1.93,2.88,3.47,1.35,1.10,1.10,1.60
3.00,5.71,0.00,5.02,2.59,10.04,1.35,1.60,0.10,0.60
3.00,8.79,0.00,5.13,2.07,10.11,1.35,1.60,0.10,1.10
3.00,11.46,0.00,5.15,1.81,10.13,1.35,1.60,0.10,1.60
20.27,3.62,4.08,6.12,6.72,8.16,1.35,1.60,0.60,0.10
3.00,3.43,0.00,2.26,2.45,4.28,1.35,1.60,0.60,1.10
3.00,4.52,0.00,2.27,1.99,4.28,1.35,1.60,0.60,1.60
3.00,3.19,0.00,1.76,2.45,3.26,1.35,1.60,1.10,1.60
3.00,4.17,0.00,4.72,2.32,9.71,1.35,2.10,0.10,0.60
3.00,6.65,0.00,4.94,1.87,9.91,1.35,2.10,0.10,1.10
3.00,8.84,0.00,5.02,1.63,9.98,1.35,2.10,0.10,1.60
3.00,2.62,0.00,2.04,2.18,4.07,1.35,2.10,0.60,1.10
3.00,3.51,0.00,2.10,1.83,4.12,1.35,2.10,0.60,1.60
3.00,2.49,0.00,1.57,2.17,3.09,1.35,2.10,1.10,1.60
3.00,3.27,0.00,4.44,2.06,9.41,1.35,2.60,0.10,0.60
3.00,5.31,0.00,4.75,1.70,9.72,1.35,2.60,0.10,1.10
3.00,7.16,0.00,4.86,1.51,9.84,1.35,2.60,0.10,1.60
3.00,2.14,0.00,1.83,1.98,3.87,1.35,2.60,0.60,1.10
3.00,2.87,0.00,1.96,1.66,3.98,1.35,2.60,0.60,1.60
3.00,2.06,0.00,1.43,1.95,2.94,1.35,2.60,1.10,1.60
3.00,1.05,0.00,1.56,3.18,6.59,1.35,3.10,0.10,0.10
3.00,2.69,0.00,4.16,1.86,9.12,1.35,3.10,0.10,0.60
3.00,4.41,0.00,4.60,1.55,9.55,1.35,3.10,0.10,1.10
3.00,6.00,0.00,4.76,1.38,9.71,1.35,3.10,0.10,1.60
3.00,1.83,0.00,1.67,1.81,3.70,1.35,3.10,0.60,1.10
3.00,2.44,0.00,1.84,1.51,3.85,1.35,3.10,0.60,1.60
3.00,1.79,0.00,1.31,1.76,2.81,1.35,3.10,1.10,1.60
3.00,1.03,0.00,1.20,2.57,6.26,1.35,3.60,0.10,0.10
3.00,2.30,0.00,3.93,1.67,8.86,1.35,3.60,0.10,0.60
3.00,3.77,0.00,4.42,1.43,9.38,1.35,3.60,0.10,1.10
3.00,5.16,0.00,4.61,1.26,9.59,1.35,3.60,0.10,1.60
3.00,1.63,0.00,1.51,1.64,3.55,1.35,3.60,0.60,1.10
3.00,2.14,0.00,1.69,1.40,3.73,1.35,3.60,0.60,1.60
3.00,1.60,0.00,1.20,1.62,2.69,1.35,3.60,1.10,1.60
